STATE,BUS_TYPE,DRUG_NAME,DRUG_CODE,BUYERS,TOTAL_GRAMS
ALABAMA,HOSPITALS,AMPHETAMINE,1100,62.0,8455.06
ALABAMA,HOSPITALS,BUPRENORPHINE,9064,103.0,1529.51
ALABAMA,HOSPITALS,CODEINE,9050,114.0,3182.78
ALABAMA,HOSPITALS,FENTANYL BASE,9801,128.0,379.64
ALABAMA,HOSPITALS,HYDROCODONE,9193,147.0,30375.16
ALABAMA,HOSPITALS,HYDROMORPHONE,9150,123.0,1928.49
ALABAMA,HOSPITALS,LISDEXAMFETAMINE,1205,26.0,3083.59
ALABAMA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,109.0,6530.8
ALABAMA,HOSPITALS,METHADONE,9250B,103.0,2196.83
ALABAMA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,82.0,6922.3
ALABAMA,HOSPITALS,MORPHINE,9300,144.0,16275.39
ALABAMA,HOSPITALS,OXYCODONE,9143,138.0,29192.43
ALABAMA,HOSPITALS,OXYMORPHONE,9652,6.0,33.45
ALABAMA,HOSPITALS,TAPENTADOL,9780,25.0,875.5
ALABAMA,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,9064,2.0,12.92
ALABAMA,MID-LEVEL PRACTITIONERS,CODEINE,9050,13.0,8.31
ALABAMA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,11.0,740.24
ALABAMA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,22.0,267335.27
ALABAMA,PHARMACIES,AMPHETAMINE,1100,1291.0,540607.57
ALABAMA,PHARMACIES,BUPRENORPHINE,9064,1231.0,129123.23
ALABAMA,PHARMACIES,CODEINE,9050,1258.0,172641.6
ALABAMA,PHARMACIES,FENTANYL BASE,9801,1190.0,3024.88
ALABAMA,PHARMACIES,HYDROCODONE,9193,1313.0,728292.67
ALABAMA,PHARMACIES,HYDROMORPHONE,9150,979.0,6643.49
ALABAMA,PHARMACIES,LISDEXAMFETAMINE,1205,1260.0,283478.85
ALABAMA,PHARMACIES,MEPERIDINE (PETHIDINE),9230,342.0,4817.43
ALABAMA,PHARMACIES,METHADONE,9250B,1023.0,44923.57
ALABAMA,PHARMACIES,METHAMPHETAMINE,1105,37.0,122.54
ALABAMA,PHARMACIES,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,1276.0,283883.93
ALABAMA,PHARMACIES,MORPHINE,9300,1256.0,193196.85
ALABAMA,PHARMACIES,OXYCODONE,9143,1296.0,659430.54
ALABAMA,PHARMACIES,OXYMORPHONE,9652,416.0,5461.84
ALABAMA,PHARMACIES,TAPENTADOL,9780,890.0,117302.0
ALABAMA,PRACTITIONERS,BUPRENORPHINE,9064,321.0,34.67
ALABAMA,PRACTITIONERS,CODEINE,9050,88.0,1669.1
ALABAMA,PRACTITIONERS,FENTANYL BASE,9801,239.0,37.82
ALABAMA,PRACTITIONERS,HYDROCODONE,9193,118.0,632.7
ALABAMA,PRACTITIONERS,HYDROMORPHONE,9150,99.0,48.84
ALABAMA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9230,84.0,1065.08
ALABAMA,PRACTITIONERS,METHADONE,9250B,4.0,3.04
ALABAMA,PRACTITIONERS,MORPHINE,9300,105.0,303.34
ALABAMA,PRACTITIONERS,OXYCODONE,9143,30.0,377.2
ALABAMA,TEACHING INSTITUTIONS,BUPRENORPHINE,9064,1.0,0.02
ALABAMA,TEACHING INSTITUTIONS,FENTANYL BASE,9801,1.0,0.16
ALABAMA,TEACHING INSTITUTIONS,HYDROMORPHONE,9150,1.0,0.71
ALABAMA,TEACHING INSTITUTIONS,MORPHINE,9300,1.0,0.38
ALASKA,HOSPITALS,AMPHETAMINE,1100,30.0,5873.09
ALASKA,HOSPITALS,BUPRENORPHINE,9064,35.0,1249.09
ALASKA,HOSPITALS,CODEINE,9050,36.0,5308.66
ALASKA,HOSPITALS,FENTANYL BASE,9801,53.0,100.32
ALASKA,HOSPITALS,HYDROCODONE,9193,53.0,3617.56
ALASKA,HOSPITALS,HYDROMORPHONE,9150,44.0,361.23
ALASKA,HOSPITALS,LISDEXAMFETAMINE,1205,19.0,1212.85
ALASKA,HOSPITALS,MEPERIDINE (PETHIDINE),9230,28.0,131.81
ALASKA,HOSPITALS,METHADONE,9250B,25.0,995.91
ALASKA,HOSPITALS,METHYLPHENIDATE (DL;D;L;ISOMERS),1724,32.0,7094.5
ALASKA,HOSPITALS,MORPHINE,9300,48.0,5130.69
ALASKA,HOSPITALS,OXYCODONE,9143,50.0,10859.08
ALASKA,HOSPITALS,OXYMORPHONE,9652,1.0,20.88
ALASKA,HOSPITALS,TAPENTADOL,9780,4.0,361.0
ALASKA,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,9064,1.0,3.93
ALASKA,MID-LEVEL PRACTITIONERS,CODEINE,9050,5.0,27.63
ALASKA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,9801,5.0,0.02
ALASKA,MID-LEVEL PRACTITIONERS,HYDROCODONE,9193,4.0,8.78
ALASKA,MID-LEVEL PRACTITIONERS,MORPHINE,9300,5.0,1.5
ALASKA,MID-LEVEL PRACTITIONERS,OXYCODONE,9143,2.0,0.9
ALASKA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9064,2.0,60.3
ALASKA,NARCOTIC TREATMENT PROGRAMS,METHADONE,9250B,4.0,29193.22
